id	name	kind
Pathway::PC7_2531	Cellular response to hypoxia	Pathway
Pathway::PC7_2532	Cellular responses to stress	Pathway
Pathway::PC7_2533	Cellular roles of Anthrax toxin	Pathway
Pathway::PC7_2534	Centrosome maturation	Pathway
Pathway::PC7_2535	Ceramide signaling pathway	Pathway
Pathway::PC7_2536	Ceramide signalling	Pathway
Pathway::PC7_2539	ChREBP activates metabolic gene expression	Pathway
Pathway::PC7_2541	Chaperonin-mediated protein folding	Pathway
Pathway::PC7_2543	Chemokine receptors bind chemokines	Pathway
Pathway::PC7_2544	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	Pathway
Pathway::PC7_2565	Cholesterol biosynthesis	Pathway
Pathway::PC7_2568	Chondroitin sulfate biosynthesis	Pathway
Pathway::PC7_2569	Chondroitin sulfate/dermatan sulfate metabolism	Pathway
Pathway::PC7_2570	Chromatin modifying enzymes	Pathway
Pathway::PC7_2575	Chromosome Maintenance	Pathway
Pathway::PC7_2576	Chylomicron-mediated lipid transport	Pathway
Pathway::PC7_2582	Circadian Clock	Pathway
Pathway::PC7_2584	Circadian rhythm pathway	Pathway
Pathway::PC7_2610	Citric acid cycle (TCA cycle)	Pathway
Pathway::PC7_2620	Class A/1 (Rhodopsin-like receptors)	Pathway
Pathway::PC7_2621	Class B/2 (Secretin family receptors)	Pathway
Pathway::PC7_2622	Class C/3 (Metabotropic glutamate/pheromone receptors)	Pathway
Pathway::PC7_2623	Class I MHC mediated antigen processing & presentation	Pathway
Pathway::PC7_2624	Class I PI3K signaling events	Pathway
Pathway::PC7_2625	Class I PI3K signaling events mediated by Akt	Pathway
Pathway::PC7_2626	Class IB PI3K non-lipid kinase events	Pathway
Pathway::PC7_2627	Class II GLUTs	Pathway
Pathway::PC7_2628	Classical Kir channels	Pathway
Pathway::PC7_2629	Classical antibody-mediated complement activation	Pathway
Pathway::PC7_2630	Clathrin derived vesicle budding	Pathway
Pathway::PC7_2631	Clearance of Nuclear Envelope Membranes from Chromatin	Pathway
Pathway::PC7_2632	Clearance of dopamine	Pathway
Pathway::PC7_2633	Clearance of seratonin	Pathway
Pathway::PC7_2634	Cleavage of Growing Transcript in the Termination Region	Pathway
Pathway::PC7_2635	Cleavage of the damaged purine	Pathway
Pathway::PC7_2636	Cleavage of the damaged pyrimidine	Pathway
Pathway::PC7_2647	Clostridium neurotoxicity	Pathway
Pathway::PC7_2651	Cobalamin (Cbl, vitamin B12) transport and metabolism	Pathway
Pathway::PC7_2659	Coenzyme A biosynthesis	Pathway
Pathway::PC7_2661	Cohesin Loading onto Chromatin	Pathway
Pathway::PC7_2668	Collagen biosynthesis and modifying enzymes	Pathway
Pathway::PC7_2669	Collagen degradation	Pathway
Pathway::PC7_2670	Collagen formation	Pathway
Pathway::PC7_2671	Common Pathway	Pathway
Pathway::PC7_2672	Complement cascade	Pathway
Pathway::PC7_2673	Condensation of Prometaphase Chromosomes	Pathway
Pathway::PC7_2674	Condensation of Prophase Chromosomes	Pathway
Pathway::PC7_2675	Conjugation of benzoate with glycine	Pathway
Pathway::PC7_2677	Conjugation of phenylacetate with glutamine	Pathway
Pathway::PC7_2678	Conjugation of salicylate with glycine	Pathway
Pathway::PC7_2679	Constitutive PI3K/AKT Signaling in Cancer	Pathway
Pathway::PC7_2680	Constitutive Signaling by NOTCH1 HD Domain Mutants	Pathway
Pathway::PC7_2681	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	Pathway
Pathway::PC7_2683	Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	Pathway
Pathway::PC7_2684	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	Pathway
Pathway::PC7_2685	Cooperation of Prefoldin and TriC/CCT in actin and tubulin folding	Pathway
Pathway::PC7_2698	Coregulation of Androgen receptor activity	Pathway
Pathway::PC7_2701	Costimulation by the CD28 family	Pathway
Pathway::PC7_2703	Creatine metabolism	Pathway
Pathway::PC7_2704	Creation of C4 and C2 activators	Pathway
Pathway::PC7_2705	Cross-presentation of particulate exogenous antigens (phagosomes)	Pathway
Pathway::PC7_2706	Cross-presentation of soluble exogenous antigens (endosomes)	Pathway
Pathway::PC7_2707	Crosslinking of collagen fibrils	Pathway
Pathway::PC7_2829	Cyclin A/B1 associated events during G2/M transition	Pathway
Pathway::PC7_2830	Cyclin A:Cdk2-associated events at S phase entry	Pathway
Pathway::PC7_2831	Cyclin B2 mediated events	Pathway
Pathway::PC7_2832	Cyclin D associated events in G1	Pathway
Pathway::PC7_2833	Cyclin E associated events during G1/S transition	Pathway
Pathway::PC7_2890	Cysteine formation from homocysteine	Pathway
Pathway::PC7_2905	Cytochrome P450 - arranged by substrate type	Pathway
Pathway::PC7_2907	Cytokine Signaling in Immune system	Pathway
Pathway::PC7_2909	Cytosolic iron-sulfur cluster assembly	Pathway
Pathway::PC7_2910	Cytosolic sensors of pathogen-associated DNA	Pathway
Pathway::PC7_2911	Cytosolic sulfonation of small molecules	Pathway
Pathway::PC7_2912	Cytosolic tRNA aminoacylation	Pathway
Pathway::PC7_2924	DAG and IP3 signaling	Pathway
Pathway::PC7_2925	DAP12 interactions	Pathway
Pathway::PC7_2926	DAP12 signaling	Pathway
Pathway::PC7_2927	DARPP-32 events	Pathway
Pathway::PC7_2928	DCC mediated attractive signaling	Pathway
Pathway::PC7_2942	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	Pathway
Pathway::PC7_2946	DNA Damage Bypass	Pathway
Pathway::PC7_2947	DNA Damage Recognition in GG-NER	Pathway
Pathway::PC7_2948	DNA Damage Reversal	Pathway
Pathway::PC7_2949	DNA Damage/Telomere Stress Induced Senescence	Pathway
Pathway::PC7_2950	DNA Repair	Pathway
Pathway::PC7_2951	DNA Replication	Pathway
Pathway::PC7_2952	DNA Replication Pre-Initiation	Pathway
Pathway::PC7_2953	DNA methylation	Pathway
Pathway::PC7_2955	DNA replication initiation	Pathway
Pathway::PC7_2956	DNA strand elongation	Pathway
Pathway::PC7_2957	DNA-PK pathway in nonhomologous end joining	Pathway
Pathway::PC7_2968	DSCAM interactions	Pathway
Pathway::PC7_3014	Deadenylation of mRNA	Pathway
Pathway::PC7_3015	Deadenylation-dependent mRNA decay	Pathway
Pathway::PC7_3016	Death Receptor Signalling	Pathway
Pathway::PC7_3017	Defective AMN causes hereditary megaloblastic anemia 1	Pathway
Pathway::PC7_3018	Defective B3GAT3 causes JDSSDHD	Pathway
Pathway::PC7_3046	Defensins	Pathway
Pathway::PC7_3059	Degradation of GABA	Pathway
Pathway::PC7_3060	Degradation of GLI1 by the proteasome	Pathway
Pathway::PC7_3061	Degradation of GLI2 by the proteasome	Pathway
Pathway::PC7_3062	Degradation of beta catenin	Pathway
Pathway::PC7_3064	Degradation of cysteine and homocysteine	Pathway
Pathway::PC7_3065	Degradation of the extracellular matrix	Pathway
Pathway::PC7_3071	Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels	Pathway
Pathway::PC7_3072	Depolymerisation of the Nuclear Lamina	Pathway
Pathway::PC7_3073	Deposition of new CENPA-containing nucleosomes at the centromere	Pathway
Pathway::PC7_3077	Dermatan sulfate biosynthesis	Pathway
Pathway::PC7_3083	Detoxification of Reactive Oxygen Species	Pathway
Pathway::PC7_3084	Developmental Biology	Pathway
Pathway::PC7_3166	Digestion of dietary carbohydrate	Pathway
Pathway::PC7_3167	Digestion of dietary lipid	Pathway
Pathway::PC7_3277	Direct p53 effectors	Pathway
Pathway::PC7_3278	Disease	Pathway
Pathway::PC7_3280	Diseases associated with visual transduction	Pathway
Pathway::PC7_3282	Disinhibition of SNARE formation	Pathway
Pathway::PC7_3283	Displacement of DNA glycosylase by APE1	Pathway
Pathway::PC7_3284	Dissolution of Fibrin Clot	Pathway
Pathway::PC7_3315	Dopamine Neurotransmitter Release Cycle	Pathway
Pathway::PC7_3318	Dopamine receptors	Pathway
Pathway::PC7_3319	Double-Strand Break Repair	Pathway
Pathway::PC7_3320	Downregulation of ERBB2:ERBB3 signaling	Pathway
Pathway::PC7_3321	Downregulation of ERBB4 signaling	Pathway
Pathway::PC7_3322	Downregulation of SMAD2/3:SMAD4 transcriptional activity	Pathway
Pathway::PC7_3323	Downregulation of TGF-beta receptor signaling	Pathway
Pathway::PC7_3324	Downstream TCR signaling	Pathway
Pathway::PC7_3325	Downstream signal transduction	Pathway
Pathway::PC7_3326	Downstream signaling events of B Cell Receptor (BCR)	Pathway
Pathway::PC7_3327	Downstream signaling in naïve CD8+ T cells	Pathway
Pathway::PC7_3328	Downstream signaling of activated FGFR	Pathway
Pathway::PC7_3348	Dual incision reaction in GG-NER	Pathway
Pathway::PC7_3349	Dual incision reaction in TC-NER	Pathway
Pathway::PC7_3358	E-cadherin signaling events	Pathway
Pathway::PC7_3359	E-cadherin signaling in keratinocytes	Pathway
Pathway::PC7_3360	E-cadherin signaling in the nascent adherens junction	Pathway
Pathway::PC7_3361	E2F mediated regulation of DNA replication	Pathway
Pathway::PC7_3362	E2F transcription factor network	Pathway
Pathway::PC7_3363	E2F-enabled inhibition of pre-replication complex formation	Pathway
Pathway::PC7_3366	ECM proteoglycans	Pathway
Pathway::PC7_3384	EGFR Transactivation by Gastrin	Pathway
Pathway::PC7_3385	EGFR downregulation	Pathway
Pathway::PC7_3386	EGFR interacts with phospholipase C-gamma	Pathway
Pathway::PC7_3392	EGFR-dependent Endothelin signaling events	Pathway
Pathway::PC7_3415	EPH-Ephrin signaling	Pathway
Pathway::PC7_3416	EPH-ephrin mediated repulsion of cells	Pathway
Pathway::PC7_3417	EPHA forward signaling	Pathway
Pathway::PC7_3418	EPHA-mediated growth cone collapse	Pathway
Pathway::PC7_3419	EPHA2 forward signaling	Pathway
Pathway::PC7_3420	EPHB forward signaling	Pathway
Pathway::PC7_3421	EPHB-mediated forward signaling	Pathway
Pathway::PC7_3424	EPO signaling pathway	Pathway
Pathway::PC7_3425	ER Quality Control Compartment (ERQC)	Pathway
Pathway::PC7_3427	ER-Phagosome pathway	Pathway
Pathway::PC7_3433	ERK activation	Pathway
Pathway::PC7_3434	ERK/MAPK targets	Pathway
Pathway::PC7_3435	ERK1 activation	Pathway
Pathway::PC7_3436	ERK2 activation	Pathway
Pathway::PC7_3437	ERKs are inactivated	Pathway
Pathway::PC7_3629	Early Phase of HIV Life Cycle	Pathway
Pathway::PC7_3632	Effects of Botulinum toxin	Pathway
Pathway::PC7_3633	Effects of PIP2 hydrolysis	Pathway
Pathway::PC7_3646	Eicosanoid ligand-binding receptors	Pathway
Pathway::PC7_3647	Eicosanoids	Pathway
Pathway::PC7_3649	Elastic fibre formation	Pathway
Pathway::PC7_3650	Electric Transmission Across Gap Junctions	Pathway
Pathway::PC7_3651	Electron transport from NADPH to Ferredoxin	Pathway
Pathway::PC7_3652	Elevation of cytosolic Ca2+ levels	Pathway
Pathway::PC7_3653	Elongation arrest and recovery	Pathway
Pathway::PC7_3663	Endogenous TLR signaling	Pathway
Pathway::PC7_3664	Endogenous sterols	Pathway
Pathway::PC7_3666	Endosomal Sorting Complex Required For Transport (ESCRT)	Pathway
Pathway::PC7_3667	Endosomal/Vacuolar pathway	Pathway
Pathway::PC7_3670	Endothelins	Pathway
Pathway::PC7_3671	Energy dependent regulation of mTOR by LKB1-AMPK	Pathway
Pathway::PC7_3674	Enzymatic degradation of Dopamine by monoamine oxidase	Pathway
Pathway::PC7_3677	Ephrin A reverse signaling	Pathway
Pathway::PC7_3678	Ephrin B reverse signaling	Pathway
Pathway::PC7_3679	Ephrin signaling	Pathway
Pathway::PC7_3680	EphrinA-EPHA pathway	Pathway
Pathway::PC7_3681	EphrinB-EPHB pathway	Pathway
Pathway::PC7_3682	Epigenetic regulation of gene expression	Pathway
Pathway::PC7_3697	ErbB receptor signaling network	Pathway
Pathway::PC7_3698	ErbB1 downstream signaling	Pathway
Pathway::PC7_3699	ErbB2/ErbB3 signaling events	Pathway
Pathway::PC7_3700	ErbB4 signaling events	Pathway
Pathway::PC7_3701	Erythrocytes take up carbon dioxide and release oxygen	Pathway
Pathway::PC7_3703	Establishment of Sister Chromatid Cohesion	Pathway
Pathway::PC7_3752	Estrogen biosynthesis	Pathway
Pathway::PC7_3756	Ethanol oxidation	Pathway
Pathway::PC7_3772	Eukaryotic Translation Elongation	Pathway
Pathway::PC7_3774	Eukaryotic Translation Termination	Pathway
Pathway::PC7_3775	Export of Viral Ribonucleoproteins from Nucleus	Pathway
Pathway::PC7_3776	Extension of Telomeres	Pathway
Pathway::PC7_3777	Extracellular matrix organization	Pathway
Pathway::PC7_3778	Extrinsic Pathway	Pathway
Pathway::PC7_3798	FAS (CD95) signaling pathway	Pathway
Pathway::PC7_3803	FBXW7 Mutants and NOTCH1 in Cancer	Pathway
Pathway::PC7_3805	FCERI mediated Ca+2 mobilization	Pathway
Pathway::PC7_3806	FCERI mediated MAPK activation	Pathway
Pathway::PC7_3807	FCERI mediated NF-kB activation	Pathway
Pathway::PC7_3808	FCGR activation	Pathway
Pathway::PC7_3811	FGF signaling pathway	Pathway
Pathway::PC7_3818	FGFR ligand binding and activation	Pathway
Pathway::PC7_3819	FGFR1 ligand binding and activation	Pathway
Pathway::PC7_3820	FGFR1b ligand binding and activation	Pathway
Pathway::PC7_3821	FGFR1c and Klotho ligand binding and activation	Pathway
Pathway::PC7_3822	FGFR1c ligand binding and activation	Pathway
Pathway::PC7_3824	FGFR2b ligand binding and activation	Pathway
Pathway::PC7_3825	FGFR2c ligand binding and activation	Pathway
Pathway::PC7_3826	FGFR3 ligand binding and activation	Pathway
Pathway::PC7_3827	FGFR3b ligand binding and activation	Pathway
Pathway::PC7_3829	FGFR4 ligand binding and activation	Pathway
Pathway::PC7_3845	FMO oxidises nucleophiles	Pathway
Pathway::PC7_3849	FOXA transcription factor networks	Pathway
Pathway::PC7_3852	FOXA1 transcription factor network	Pathway
Pathway::PC7_3853	FOXA2 and FOXA3 transcription factor networks	Pathway
Pathway::PC7_3855	FOXM1 transcription factor network	Pathway
Pathway::PC7_3864	FRS2-mediated cascade	Pathway
Pathway::PC7_3868	Facilitative Na+-independent glucose transporters	Pathway
Pathway::PC7_3869	Factors involved in megakaryocyte development and platelet production	Pathway
Pathway::PC7_3874	Fanconi Anemia pathway	Pathway
Pathway::PC7_3875	Fanconi anemia pathway	Pathway
Pathway::PC7_3876	FasL/ CD95L signaling	Pathway
Pathway::PC7_3877	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	Pathway
Pathway::PC7_3878	Fatty Acyl-CoA Biosynthesis	Pathway
Pathway::PC7_3882	Fatty acid, triacylglycerol, and ketone body metabolism	Pathway
Pathway::PC7_3883	Fatty acids	Pathway
Pathway::PC7_3884	Fc epsilon receptor (FCERI) signaling	Pathway
Pathway::PC7_3885	Fc-epsilon receptor I signaling in mast cells	Pathway
Pathway::PC7_3886	Fcgamma receptor (FCGR) dependent phagocytosis	Pathway
Pathway::PC7_3901	Fertilization	Pathway
Pathway::PC7_3902	Fibronectin matrix formation	Pathway
Pathway::PC7_3903	Ficolins bind to repetitive carbohydrate structures on the target cell surface	Pathway
Pathway::PC7_3953	Folding of actin by CCT/TriC	Pathway
Pathway::PC7_3957	Formation of ATP by chemiosmotic coupling	Pathway
Pathway::PC7_3958	Formation of Fibrin Clot (Clotting Cascade)	Pathway
Pathway::PC7_3959	Formation of HIV elongation complex in the absence of HIV Tat	Pathway
Pathway::PC7_3960	Formation of HIV-1 elongation complex containing HIV-1 Tat	Pathway
Pathway::PC7_3962	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	Pathway
Pathway::PC7_3963	Formation of a pool of free 40S subunits	Pathway
Pathway::PC7_3964	Formation of annular gap junctions	Pathway
Pathway::PC7_3965	Formation of apoptosome	Pathway
Pathway::PC7_3968	Formation of the Early Elongation Complex	Pathway
Pathway::PC7_3969	Formation of the Editosome	Pathway
Pathway::PC7_3971	Formation of the active cofactor, UDP-glucuronate	Pathway
Pathway::PC7_3972	Formation of the ternary complex, and subsequently, the 43S complex	Pathway
Pathway::PC7_3974	Formation of tubulin folding intermediates by CCT/TriC	Pathway
Pathway::PC7_3975	Formyl peptide receptors bind formyl peptides and many other ligands	Pathway
Pathway::PC7_3980	FoxO family signaling	Pathway
Pathway::PC7_3981	Free fatty acid receptors	Pathway
Pathway::PC7_3983	Frs2-mediated activation	Pathway
Pathway::PC7_3985	Fructose catabolism	Pathway
Pathway::PC7_3991	G alpha (12/13) signalling events	Pathway
Pathway::PC7_3992	G alpha (i) signalling events	Pathway
Pathway::PC7_3993	G alpha (q) signalling events	Pathway
Pathway::PC7_3994	G alpha (s) signalling events	Pathway
Pathway::PC7_3995	G alpha (z) signalling events	Pathway
Pathway::PC7_3996	G beta:gamma signalling through PI3Kgamma	Pathway
Pathway::PC7_3997	G beta:gamma signalling through PLC beta	Pathway
Pathway::PC7_3999	G-protein activation	Pathway
Pathway::PC7_4000	G-protein beta:gamma signalling	Pathway
Pathway::PC7_4001	G-protein mediated events	Pathway
Pathway::PC7_4002	G0 and Early G1	Pathway
Pathway::PC7_4004	G1/S DNA Damage Checkpoints	Pathway
Pathway::PC7_4005	G1/S Transition	Pathway
Pathway::PC7_4006	G1/S-Specific Transcription	Pathway
Pathway::PC7_4007	G2 Phase	Pathway
Pathway::PC7_4008	G2/M Checkpoints	Pathway
Pathway::PC7_4009	G2/M DNA damage checkpoint	Pathway
Pathway::PC7_4010	G2/M DNA replication checkpoint	Pathway
Pathway::PC7_4011	G2/M Transition	Pathway
Pathway::PC7_4012	GAB1 signalosome	Pathway
Pathway::PC7_4013	GABA A (rho) receptor activation	Pathway
Pathway::PC7_4014	GABA A receptor activation	Pathway
Pathway::PC7_4016	GABA receptor activation	Pathway
Pathway::PC7_4018	GABA synthesis	Pathway
Pathway::PC7_4019	GABA synthesis, release, reuptake and degradation	Pathway
Pathway::PC7_4037	GLI3 is processed to GLI3R by the proteasome	Pathway
Pathway::PC7_4038	GMCSF-mediated signaling events	Pathway
Pathway::PC7_4042	GP1b-IX-V activation signalling	Pathway
Pathway::PC7_4043	GPCR downstream signaling	Pathway
Pathway::PC7_4044	GPCR ligand binding	Pathway
Pathway::PC7_4053	GPVI-mediated activation cascade	Pathway
Pathway::PC7_4061	GRB2 events in EGFR signaling	Pathway
Pathway::PC7_4062	GRB2 events in ERBB2 signaling	Pathway
Pathway::PC7_4063	GRB2:SOS provides linkage to MAPK signaling for Integrins	Pathway
Pathway::PC7_4064	GRB7 events in ERBB2 signaling	Pathway
Pathway::PC7_4085	GTP hydrolysis and joining of the 60S ribosomal subunit	Pathway
Pathway::PC7_4093	Galactose catabolism	Pathway
Pathway::PC7_4099	Gamma-carboxylation of protein precursors	Pathway
Pathway::PC7_4100	Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	Pathway
Pathway::PC7_4101	Gap junction assembly	Pathway
Pathway::PC7_4102	Gap junction degradation	Pathway
Pathway::PC7_4103	Gap junction trafficking	Pathway
Pathway::PC7_4104	Gap junction trafficking and regulation	Pathway
Pathway::PC7_4105	Gap-filling DNA repair synthesis and ligation in GG-NER	Pathway
Pathway::PC7_4107	Gastrin-CREB signalling pathway via PKC and MAPK	Pathway
Pathway::PC7_4112	Gene Expression	Pathway
Pathway::PC7_4115	Generation of second messenger molecules	Pathway
Pathway::PC7_4116	Generic Transcription Pathway	Pathway
Pathway::PC7_4156	Global Genomic NER (GG-NER)	Pathway
Pathway::PC7_4157	Glucagon signaling in metabolic regulation	Pathway
Pathway::PC7_4158	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	Pathway
Pathway::PC7_4159	Glucagon-type ligand receptors	Pathway
Pathway::PC7_4160	Glucocorticoid biosynthesis	Pathway
Pathway::PC7_4161	Glucocorticoid receptor regulatory network	Pathway
Pathway::PC7_4162	Gluconeogenesis	Pathway
Pathway::PC7_4207	Glucose metabolism	Pathway
Pathway::PC7_4211	Glucose transport	Pathway
Pathway::PC7_4214	Glucuronidation	Pathway
Pathway::PC7_4215	Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	Pathway
Pathway::PC7_4216	Glutamate Neurotransmitter Release Cycle	Pathway
Pathway::PC7_4219	Glutathione conjugation	Pathway
Pathway::PC7_4258	Glutathione synthesis and recycling	Pathway
Pathway::PC7_4262	Glycerophospholipid biosynthesis	Pathway
Pathway::PC7_4265	Glycogen breakdown (glycogenolysis)	Pathway
Pathway::PC7_4267	Glycogen synthesis	Pathway
Pathway::PC7_4269	Glycolysis	Pathway
Pathway::PC7_4271	Glycoprotein hormones	Pathway
Pathway::PC7_4276	Glycosphingolipid metabolism	Pathway
Pathway::PC7_4283	Glyoxylate metabolism	Pathway
Pathway::PC7_4284	Glypican 1 network	Pathway
Pathway::PC7_4285	Glypican 2 network	Pathway
Pathway::PC7_4286	Glypican 3 network	Pathway
Pathway::PC7_4287	Glypican pathway	Pathway
Pathway::PC7_4300	Golgi Associated Vesicle Biogenesis	Pathway
Pathway::PC7_4301	Golgi Cisternae Pericentriolar Stack Reorganization	Pathway
Pathway::PC7_4306	Growth hormone receptor signaling	Pathway
Pathway::PC7_4308	HATs acetylate histones	Pathway
Pathway::PC7_4318	HCN channels	Pathway
Pathway::PC7_4334	HDACs deacetylate histones	Pathway
Pathway::PC7_4335	HDL-mediated lipid transport	Pathway
Pathway::PC7_4336	HDMs demethylate histones	Pathway
Pathway::PC7_4340	HIF-1-alpha transcription factor network	Pathway
Pathway::PC7_4341	HIF-2-alpha transcription factor network	Pathway
Pathway::PC7_4365	HIV Infection	Pathway
Pathway::PC7_4366	HIV Life Cycle	Pathway
Pathway::PC7_4368	HIV Transcription Initiation	Pathway
Pathway::PC7_4370	HIV-1 Nef: Negative effector of Fas and TNF-alpha	Pathway
Pathway::PC7_4414	HS-GAG biosynthesis	Pathway
Pathway::PC7_4415	HS-GAG degradation	Pathway
Pathway::PC7_4416	HSF1 activation	Pathway
Pathway::PC7_4417	HSF1-dependent transactivation	Pathway
Pathway::PC7_4438	Hedgehog 'off' state	Pathway
Pathway::PC7_4439	Hedgehog ligand biogenesis	Pathway
Pathway::PC7_4440	Hedgehog signaling events mediated by Gli proteins	Pathway
Pathway::PC7_4443	Heme biosynthesis	Pathway
Pathway::PC7_4444	Heme degradation	Pathway
Pathway::PC7_4449	Hemostasis	Pathway
Pathway::PC7_4451	Heparan sulfate/heparin (HS-GAG) metabolism	Pathway
Pathway::PC7_4466	Hexose uptake	Pathway
Pathway::PC7_4467	Hh ligand biogenesis disease	Pathway
Pathway::PC7_4468	Highly calcium permeable nicotinic acetylcholine receptors	Pathway
Pathway::PC7_4469	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	Pathway
Pathway::PC7_4470	Highly sodium permeable acetylcholine nicotinic receptors	Pathway
Pathway::PC7_4480	Histamine receptors	Pathway
Pathway::PC7_4482	Histidine catabolism	Pathway
Pathway::PC7_4487	Homologous DNA pairing and strand exchange	Pathway
Pathway::PC7_4488	Homologous Recombination Repair	Pathway
Pathway::PC7_4490	Hormone ligand-binding receptors	Pathway
Pathway::PC7_4491	Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	Pathway
Pathway::PC7_4492	Host Interactions of HIV factors	Pathway
Pathway::PC7_4493	Host Interactions with Influenza Factors	Pathway
Pathway::PC7_4494	HuR stabilizes mRNA	Pathway
Pathway::PC7_4496	Hyaluronan biosynthesis and export	Pathway
Pathway::PC7_4497	Hyaluronan metabolism	Pathway
Pathway::PC7_4498	Hyaluronan uptake and degradation	Pathway
Pathway::PC7_4530	Hydrolysis of LPC	Pathway
Pathway::PC7_4531	Hydrolysis of LPE	Pathway
Pathway::PC7_4532	Hydroxycarboxylic acid-binding receptors	Pathway
Pathway::PC7_4540	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	Pathway
Pathway::PC7_4541	Hypusinylation	Pathway
Pathway::PC7_4556	IFN-gamma pathway	Pathway
Pathway::PC7_4574	IGF1 pathway	Pathway
Pathway::PC7_4583	IGF1R signaling cascade	Pathway
Pathway::PC7_4587	IKK complex recruitment mediated by RIP1	Pathway
Pathway::PC7_4588	IL1-mediated signaling events	Pathway
Pathway::PC7_4593	IL12 signaling mediated by STAT4	Pathway
Pathway::PC7_4594	IL12-mediated signaling events	Pathway
Pathway::PC7_4611	IL2 signaling events mediated by PI3K	Pathway
Pathway::PC7_4612	IL2 signaling events mediated by STAT5	Pathway
Pathway::PC7_4613	IL2-mediated signaling events	Pathway
Pathway::PC7_4614	IL23-mediated signaling events	Pathway
Pathway::PC7_4618	IL27-mediated signaling events	Pathway
Pathway::PC7_4619	IL3-mediated signaling events	Pathway
Pathway::PC7_4627	IL4-mediated signaling events	Pathway
Pathway::PC7_4628	IL5-mediated signaling events	Pathway
Pathway::PC7_4637	IL6-mediated signaling events	Pathway
Pathway::PC7_4638	IL8- and CXCR1-mediated signaling events	Pathway
Pathway::PC7_4639	IL8- and CXCR2-mediated signaling events	Pathway
Pathway::PC7_4653	IRAK1 recruits IKK complex	Pathway
Pathway::PC7_4655	IRAK2 mediated activation of TAK1 complex	Pathway
Pathway::PC7_4657	IRE1alpha activates chaperones	Pathway
Pathway::PC7_4658	IRF3 mediated activation of type 1 IFN	Pathway
Pathway::PC7_4660	IRF3-mediated induction of type I IFN	Pathway
Pathway::PC7_4661	IRS activation	Pathway
Pathway::PC7_4662	IRS-mediated signalling	Pathway
Pathway::PC7_4663	IRS-related events	Pathway
Pathway::PC7_4664	IRS-related events triggered by IGF1R	Pathway
Pathway::PC7_4688	Immune System	Pathway
Pathway::PC7_4689	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	Pathway
Pathway::PC7_4690	Import of palmitoyl-CoA into the mitochondrial matrix	Pathway
Pathway::PC7_4691	Inactivation of APC/C via direct inhibition of the APC/C complex	Pathway
Pathway::PC7_4692	Inactivation of Cdc42 and Rac	Pathway
Pathway::PC7_4693	Inactivation, recovery and regulation of the phototransduction cascade	Pathway
Pathway::PC7_4694	Incretin synthesis, secretion, and inactivation	Pathway
Pathway::PC7_4725	Inflammasomes	Pathway
Pathway::PC7_4727	Influenza Infection	Pathway
Pathway::PC7_4728	Influenza Life Cycle	Pathway
Pathway::PC7_4729	Influenza Viral RNA Transcription and Replication	Pathway
Pathway::PC7_4730	Influenza Virus Induced Apoptosis	Pathway
Pathway::PC7_4731	Inhibition of HSL	Pathway
Pathway::PC7_4732	Inhibition of Host mRNA Processing and RNA Silencing	Pathway
Pathway::PC7_4734	Inhibition of TSC complex formation by PKB	Pathway
Pathway::PC7_4736	Inhibition of replication initiation of damaged DNA by RB1/E2F1	Pathway
Pathway::PC7_4739	Initial triggering of complement	Pathway
Pathway::PC7_4740	Initiation of Nuclear Envelope Reformation	Pathway
Pathway::PC7_4741	Innate Immune System	Pathway
Pathway::PC7_4742	Inositol phosphate metabolism	Pathway
Pathway::PC7_4744	Inositol transporters	Pathway
Pathway::PC7_4745	Insulin Pathway	Pathway
Pathway::PC7_4746	Insulin effects increased synthesis of Xylulose-5-Phosphate	Pathway
Pathway::PC7_4747	Insulin processing	Pathway
Pathway::PC7_4748	Insulin receptor recycling	Pathway
Pathway::PC7_4749	Insulin receptor signalling cascade	Pathway
Pathway::PC7_4750	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA	Pathway
Pathway::PC7_4751	Insulin-mediated glucose transport	Pathway
Pathway::PC7_4754	Integration of energy metabolism	Pathway
Pathway::PC7_4755	Integration of provirus	Pathway
Pathway::PC7_4757	Integrin alphaIIb beta3 signaling	Pathway
Pathway::PC7_4758	Integrin cell surface interactions	Pathway
Pathway::PC7_4759	Integrin family cell surface interactions	Pathway
